# Region type : patch outlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	sum(phi)
5.39854e-05   	3.107934e-03
5.40915e-05   	3.108016e-03
5.41974e-05   	3.108096e-03
5.43033e-05   	3.108171e-03
5.44092e-05   	3.108244e-03
5.45151e-05   	3.108314e-03
5.4621e-05    	3.108382e-03
5.47269e-05   	3.108448e-03
5.48329e-05   	3.108510e-03
5.49389e-05   	3.108570e-03
5.50449e-05   	3.108627e-03
5.51508e-05   	3.108681e-03
5.52567e-05   	3.108733e-03
5.53626e-05   	3.108786e-03
5.54685e-05   	3.108837e-03
5.55744e-05   	3.108886e-03
5.56804e-05   	3.108934e-03
5.57864e-05   	3.108980e-03
5.58924e-05   	3.109022e-03
5.59984e-05   	3.109062e-03
5.61044e-05   	3.109101e-03
5.62103e-05   	3.109139e-03
5.63163e-05   	3.109175e-03
5.64222e-05   	3.109207e-03
5.65282e-05   	3.109237e-03
5.66343e-05   	3.109265e-03
5.67405e-05   	3.109293e-03
5.68466e-05   	3.109322e-03
5.69527e-05   	3.109352e-03
5.70587e-05   	3.109381e-03
5.71647e-05   	3.109408e-03
5.72707e-05   	3.109432e-03
5.73768e-05   	3.109453e-03
5.74829e-05   	3.109470e-03
5.75892e-05   	3.109483e-03
5.76954e-05   	3.109496e-03
5.78016e-05   	3.109509e-03
5.79078e-05   	3.109522e-03
5.80139e-05   	3.109535e-03
5.81201e-05   	3.109547e-03
5.82263e-05   	3.109554e-03
5.83325e-05   	3.109560e-03
5.84389e-05   	3.109564e-03
5.85452e-05   	3.109570e-03
5.86514e-05   	3.109576e-03
5.87576e-05   	3.109582e-03
5.88638e-05   	3.109586e-03
5.897e-05     	3.109583e-03
5.90762e-05   	3.109575e-03
5.91825e-05   	3.109561e-03
5.92888e-05   	3.109540e-03
5.93951e-05   	3.109513e-03
5.95012e-05   	3.109478e-03
5.96074e-05   	3.109446e-03
5.97135e-05   	3.109421e-03
5.98197e-05   	3.109399e-03
5.9926e-05    	3.109380e-03
6.00323e-05   	3.109355e-03
6.01386e-05   	3.109323e-03
6.02448e-05   	3.109285e-03
6.0351e-05    	3.109239e-03
6.04572e-05   	3.109189e-03
6.05634e-05   	3.109134e-03
6.06696e-05   	3.109075e-03
6.07759e-05   	3.109014e-03
6.08822e-05   	3.108947e-03
6.09886e-05   	3.108878e-03
6.10949e-05   	3.108805e-03
6.12011e-05   	3.108732e-03
6.13074e-05   	3.108654e-03
6.14137e-05   	3.108573e-03
6.152e-05     	3.108491e-03
6.16264e-05   	3.108404e-03
6.17328e-05   	3.108309e-03
6.18393e-05   	3.108202e-03
6.19458e-05   	3.108086e-03
6.20522e-05   	3.107962e-03
6.21586e-05   	3.107831e-03
6.22651e-05   	3.107692e-03
6.23716e-05   	3.107540e-03
6.24781e-05   	3.107385e-03
6.25847e-05   	3.107235e-03
6.26913e-05   	3.107083e-03
6.2798e-05    	3.106924e-03
6.29047e-05   	3.106758e-03
6.30113e-05   	3.106581e-03
6.3118e-05    	3.106393e-03
6.32247e-05   	3.106200e-03
6.33314e-05   	3.106001e-03
6.34382e-05   	3.105806e-03
6.3545e-05    	3.105612e-03
6.3652e-05    	3.105426e-03
6.37589e-05   	3.105250e-03
6.38659e-05   	3.105080e-03
6.39728e-05   	3.104913e-03
6.40798e-05   	3.104755e-03
6.41868e-05   	3.104609e-03
6.42938e-05   	3.104471e-03
6.44009e-05   	3.104341e-03
6.45081e-05   	3.104216e-03
6.46154e-05   	3.104099e-03
6.47227e-05   	3.103991e-03
6.483e-05     	3.103894e-03
6.49373e-05   	3.103811e-03
6.50445e-05   	3.103742e-03
6.51519e-05   	3.103689e-03
6.52592e-05   	3.103653e-03
6.53667e-05   	3.103632e-03
6.54742e-05   	3.103627e-03
6.55819e-05   	3.103638e-03
6.56895e-05   	3.103667e-03
6.57971e-05   	3.103712e-03
6.59047e-05   	3.103775e-03
6.60124e-05   	3.103857e-03
6.61201e-05   	3.103967e-03
6.62278e-05   	3.104100e-03
6.63354e-05   	3.104258e-03
6.6443e-05    	3.104439e-03
6.65506e-05   	3.104640e-03
6.66582e-05   	3.104857e-03
6.67659e-05   	3.105086e-03
6.68736e-05   	3.105322e-03
6.69814e-05   	3.105570e-03
6.7089e-05    	3.105830e-03
6.71967e-05   	3.106099e-03
6.73043e-05   	3.106373e-03
6.7412e-05    	3.106650e-03
6.75197e-05   	3.106931e-03
6.76275e-05   	3.107216e-03
6.77353e-05   	3.107507e-03
6.78432e-05   	3.107801e-03
6.79509e-05   	3.108095e-03
6.80587e-05   	3.108386e-03
6.81664e-05   	3.108670e-03
6.82742e-05   	3.108945e-03
6.83821e-05   	3.109218e-03
6.849e-05     	3.109493e-03
6.8598e-05    	3.109768e-03
6.8706e-05    	3.110048e-03
6.88139e-05   	3.110326e-03
6.89219e-05   	3.110595e-03
6.90298e-05   	3.110851e-03
6.91378e-05   	3.111092e-03
6.92459e-05   	3.111312e-03
6.93541e-05   	3.111523e-03
6.94623e-05   	3.111737e-03
6.95705e-05   	3.111952e-03
6.96786e-05   	3.112158e-03
6.97868e-05   	3.112348e-03
6.9895e-05    	3.112519e-03
7.00033e-05   	3.112670e-03
7.01116e-05   	3.112798e-03
7.022e-05     	3.112904e-03
7.03285e-05   	3.112989e-03
7.0437e-05    	3.113055e-03
7.05454e-05   	3.113099e-03
7.06539e-05   	3.113121e-03
7.07625e-05   	3.113124e-03
7.08711e-05   	3.113110e-03
7.09798e-05   	3.113079e-03
7.10885e-05   	3.113029e-03
7.11973e-05   	3.112959e-03
7.13061e-05   	3.112869e-03
7.1415e-05    	3.112757e-03
7.15238e-05   	3.112627e-03
7.16328e-05   	3.112481e-03
7.17417e-05   	3.112316e-03
7.18508e-05   	3.112132e-03
7.19599e-05   	3.111928e-03
7.20691e-05   	3.111705e-03
7.21783e-05   	3.111467e-03
7.22875e-05   	3.111212e-03
7.23968e-05   	3.110944e-03
7.25061e-05   	3.110667e-03
7.26155e-05   	3.110383e-03
7.2725e-05    	3.110094e-03
7.28345e-05   	3.109802e-03
