# Region type : patch outlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	sum(phi)
4.91892e-05   	3.147468e-03
4.92734e-05   	3.147576e-03
4.93576e-05   	3.147690e-03
4.94418e-05   	3.147808e-03
4.95259e-05   	3.147927e-03
4.961e-05     	3.148046e-03
4.96941e-05   	3.148164e-03
4.97781e-05   	3.148280e-03
4.98622e-05   	3.148397e-03
4.99462e-05   	3.148512e-03
5.00303e-05   	3.148624e-03
5.01144e-05   	3.148733e-03
5.01984e-05   	3.148837e-03
5.02824e-05   	3.148937e-03
5.03664e-05   	3.149033e-03
5.04504e-05   	3.149124e-03
5.05343e-05   	3.149211e-03
5.06182e-05   	3.149290e-03
5.07022e-05   	3.149364e-03
5.07862e-05   	3.149437e-03
5.08701e-05   	3.149509e-03
5.0954e-05    	3.149577e-03
5.10379e-05   	3.149639e-03
5.11218e-05   	3.149693e-03
5.12056e-05   	3.149743e-03
5.12894e-05   	3.149790e-03
5.13733e-05   	3.149833e-03
5.14572e-05   	3.149870e-03
5.1541e-05    	3.149900e-03
5.16249e-05   	3.149925e-03
5.17086e-05   	3.149946e-03
5.17924e-05   	3.149964e-03
5.18761e-05   	3.149980e-03
5.19599e-05   	3.149997e-03
5.20437e-05   	3.150017e-03
5.21275e-05   	3.150040e-03
5.22112e-05   	3.150067e-03
5.2295e-05    	3.150096e-03
5.23787e-05   	3.150126e-03
5.24623e-05   	3.150157e-03
5.2546e-05    	3.150192e-03
5.26296e-05   	3.150232e-03
5.27133e-05   	3.150278e-03
5.2797e-05    	3.150331e-03
5.28807e-05   	3.150396e-03
5.29644e-05   	3.150470e-03
5.3048e-05    	3.150551e-03
5.31316e-05   	3.150637e-03
5.32152e-05   	3.150732e-03
5.32988e-05   	3.150836e-03
5.33824e-05   	3.150949e-03
5.3466e-05    	3.151069e-03
5.35497e-05   	3.151196e-03
5.36333e-05   	3.151330e-03
5.37169e-05   	3.151474e-03
5.38004e-05   	3.151625e-03
5.3884e-05    	3.151782e-03
5.39675e-05   	3.151944e-03
5.4051e-05    	3.152109e-03
5.41346e-05   	3.152279e-03
5.42182e-05   	3.152455e-03
5.43018e-05   	3.152633e-03
5.43854e-05   	3.152813e-03
5.44689e-05   	3.153001e-03
5.45524e-05   	3.153195e-03
5.46359e-05   	3.153396e-03
5.47193e-05   	3.153602e-03
5.48029e-05   	3.153815e-03
5.48864e-05   	3.154035e-03
5.497e-05     	3.154262e-03
5.50535e-05   	3.154494e-03
5.51371e-05   	3.154731e-03
5.52205e-05   	3.154974e-03
5.5304e-05    	3.155225e-03
5.53875e-05   	3.155483e-03
5.54709e-05   	3.155748e-03
5.55545e-05   	3.156024e-03
5.5638e-05    	3.156310e-03
5.57216e-05   	3.156603e-03
5.58051e-05   	3.156899e-03
5.58886e-05   	3.157198e-03
5.59721e-05   	3.157502e-03
5.60555e-05   	3.157815e-03
5.6139e-05    	3.158136e-03
5.62225e-05   	3.158464e-03
5.6306e-05    	3.158801e-03
5.63896e-05   	3.159147e-03
5.64732e-05   	3.159501e-03
5.65567e-05   	3.159863e-03
5.66401e-05   	3.160232e-03
5.67236e-05   	3.160606e-03
5.68071e-05   	3.160981e-03
5.68906e-05   	3.161352e-03
5.69741e-05   	3.161727e-03
5.70577e-05   	3.162112e-03
5.71413e-05   	3.162501e-03
5.72248e-05   	3.162893e-03
5.73083e-05   	3.163283e-03
5.73918e-05   	3.163672e-03
5.74753e-05   	3.164054e-03
5.75588e-05   	3.164435e-03
5.76424e-05   	3.164818e-03
5.77259e-05   	3.165199e-03
5.78095e-05   	3.165571e-03
5.78931e-05   	3.165932e-03
5.79767e-05   	3.166278e-03
5.80602e-05   	3.166610e-03
5.81437e-05   	3.166931e-03
5.82273e-05   	3.167243e-03
5.83108e-05   	3.167543e-03
5.83944e-05   	3.167831e-03
5.8478e-05    	3.168108e-03
5.85617e-05   	3.168378e-03
5.86453e-05   	3.168641e-03
5.87289e-05   	3.168895e-03
5.88124e-05   	3.169137e-03
5.8896e-05    	3.169369e-03
5.89796e-05   	3.169587e-03
5.90632e-05   	3.169792e-03
5.91468e-05   	3.169985e-03
5.92305e-05   	3.170167e-03
5.93141e-05   	3.170334e-03
5.93978e-05   	3.170487e-03
5.94814e-05   	3.170628e-03
5.9565e-05    	3.170759e-03
5.96486e-05   	3.170881e-03
5.97323e-05   	3.170994e-03
5.98159e-05   	3.171093e-03
5.98996e-05   	3.171182e-03
5.99833e-05   	3.171259e-03
6.0067e-05    	3.171324e-03
6.01507e-05   	3.171375e-03
6.02343e-05   	3.171415e-03
6.0318e-05    	3.171446e-03
6.04017e-05   	3.171471e-03
6.04853e-05   	3.171487e-03
6.0569e-05    	3.171495e-03
