# Region type : patch inlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	areaAverage(TMean)	areaAverage(UMean)
0             
1.21676e-05   	5.787000e+02	(5.781852e-02 -4.097166e-01 9.999836e+01)
1.22651e-05   	5.787000e+02	(5.236853e-02 -4.080594e-01 9.999836e+01)
1.23627e-05   	5.787000e+02	(4.694125e-02 -4.064290e-01 9.999835e+01)
1.24602e-05   	5.787000e+02	(4.153782e-02 -4.048239e-01 9.999835e+01)
1.25577e-05   	5.787000e+02	(3.616153e-02 -4.032435e-01 9.999834e+01)
1.26553e-05   	5.787000e+02	(3.081342e-02 -4.016866e-01 9.999834e+01)
1.27528e-05   	5.787000e+02	(2.549559e-02 -4.001521e-01 9.999833e+01)
1.28503e-05   	5.787000e+02	(2.021007e-02 -3.986392e-01 9.999832e+01)
1.29478e-05   	5.787000e+02	(1.495989e-02 -3.971472e-01 9.999832e+01)
1.30453e-05   	5.787000e+02	(9.745870e-03 -3.956750e-01 9.999831e+01)
1.31429e-05   	5.787000e+02	(4.569858e-03 -3.942218e-01 9.999831e+01)
1.32403e-05   	5.787000e+02	(-5.653319e-04 -3.927869e-01 9.999830e+01)
1.33378e-05   	5.787000e+02	(-5.659028e-03 -3.913695e-01 9.999829e+01)
1.34353e-05   	5.787000e+02	(-1.070957e-02 -3.899686e-01 9.999829e+01)
1.35328e-05   	5.787000e+02	(-1.571437e-02 -3.885838e-01 9.999828e+01)
1.36303e-05   	5.787000e+02	(-2.067290e-02 -3.872143e-01 9.999827e+01)
1.37277e-05   	5.787000e+02	(-2.558272e-02 -3.858597e-01 9.999827e+01)
1.38252e-05   	5.787000e+02	(-3.044340e-02 -3.845189e-01 9.999826e+01)
1.39226e-05   	5.787000e+02	(-3.525360e-02 -3.831914e-01 9.999825e+01)
1.402e-05     	5.787000e+02	(-4.001107e-02 -3.818769e-01 9.999824e+01)
1.41175e-05   	5.787000e+02	(-4.471558e-02 -3.805744e-01 9.999824e+01)
1.42149e-05   	5.787000e+02	(-4.936595e-02 -3.792835e-01 9.999823e+01)
1.43123e-05   	5.787000e+02	(-5.396019e-02 -3.780038e-01 9.999822e+01)
1.44097e-05   	5.787000e+02	(-5.849818e-02 -3.767345e-01 9.999822e+01)
1.45071e-05   	5.787000e+02	(-6.297806e-02 -3.754754e-01 9.999821e+01)
1.46045e-05   	5.787000e+02	(-6.739983e-02 -3.742256e-01 9.999820e+01)
1.47019e-05   	5.787000e+02	(-7.176261e-02 -3.729846e-01 9.999820e+01)
1.47993e-05   	5.787000e+02	(-7.606472e-02 -3.717521e-01 9.999819e+01)
1.48966e-05   	5.787000e+02	(-8.030628e-02 -3.705275e-01 9.999818e+01)
1.4994e-05    	5.787000e+02	(-8.448575e-02 -3.693104e-01 9.999818e+01)
1.50913e-05   	5.787000e+02	(-8.860332e-02 -3.681001e-01 9.999817e+01)
1.51887e-05   	5.787000e+02	(-9.265757e-02 -3.668962e-01 9.999817e+01)
1.5286e-05    	5.787000e+02	(-9.664881e-02 -3.656981e-01 9.999816e+01)
1.53833e-05   	5.787000e+02	(-1.005757e-01 -3.645054e-01 9.999815e+01)
1.54806e-05   	5.787000e+02	(-1.044387e-01 -3.633173e-01 9.999815e+01)
1.55779e-05   	5.787000e+02	(-1.082367e-01 -3.621337e-01 9.999814e+01)
1.56752e-05   	5.787000e+02	(-1.119699e-01 -3.609537e-01 9.999814e+01)
1.57725e-05   	5.787000e+02	(-1.156375e-01 -3.597770e-01 9.999813e+01)
1.58698e-05   	5.787000e+02	(-1.192399e-01 -3.586030e-01 9.999813e+01)
1.5967e-05    	5.787000e+02	(-1.227770e-01 -3.574310e-01 9.999813e+01)
