# Region type : patch inlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	areaAverage(TMean)	areaAverage(UMean)
0             
2.24205e-05   	5.787000e+02	(-1.613430e-01 7.817820e-01 9.999521e+01)
2.25345e-05   	5.787000e+02	(-1.644154e-01 7.777071e-01 9.999522e+01)
2.26485e-05   	5.787000e+02	(-1.674857e-01 7.736386e-01 9.999523e+01)
2.27626e-05   	5.787000e+02	(-1.705542e-01 7.695760e-01 9.999524e+01)
2.28767e-05   	5.787000e+02	(-1.736188e-01 7.655218e-01 9.999525e+01)
2.29908e-05   	5.787000e+02	(-1.766767e-01 7.614795e-01 9.999526e+01)
2.31048e-05   	5.787000e+02	(-1.797274e-01 7.574494e-01 9.999527e+01)
2.32187e-05   	5.787000e+02	(-1.827710e-01 7.534310e-01 9.999527e+01)
2.33327e-05   	5.787000e+02	(-1.858080e-01 7.494239e-01 9.999528e+01)
2.34467e-05   	5.787000e+02	(-1.888376e-01 7.454285e-01 9.999529e+01)
2.35607e-05   	5.787000e+02	(-1.918610e-01 7.414434e-01 9.999529e+01)
2.36748e-05   	5.787000e+02	(-1.948770e-01 7.374701e-01 9.999530e+01)
2.37889e-05   	5.787000e+02	(-1.978865e-01 7.335070e-01 9.999531e+01)
2.39032e-05   	5.787000e+02	(-2.008891e-01 7.295548e-01 9.999531e+01)
2.40173e-05   	5.787000e+02	(-2.038807e-01 7.256186e-01 9.999532e+01)
2.41315e-05   	5.787000e+02	(-2.068611e-01 7.216991e-01 9.999532e+01)
2.42456e-05   	5.787000e+02	(-2.098305e-01 7.177957e-01 9.999533e+01)
2.43596e-05   	5.787000e+02	(-2.127887e-01 7.139089e-01 9.999533e+01)
2.44737e-05   	5.787000e+02	(-2.157367e-01 7.100375e-01 9.999534e+01)
2.45878e-05   	5.787000e+02	(-2.186742e-01 7.061818e-01 9.999534e+01)
2.4702e-05    	5.787000e+02	(-2.216009e-01 7.023424e-01 9.999535e+01)
2.48162e-05   	5.787000e+02	(-2.245178e-01 6.985180e-01 9.999535e+01)
2.49305e-05   	5.787000e+02	(-2.274248e-01 6.947092e-01 9.999536e+01)
2.50448e-05   	5.787000e+02	(-2.303185e-01 6.909201e-01 9.999536e+01)
2.5159e-05    	5.787000e+02	(-2.331982e-01 6.871521e-01 9.999537e+01)
2.52732e-05   	5.787000e+02	(-2.360642e-01 6.834048e-01 9.999537e+01)
2.53874e-05   	5.787000e+02	(-2.389163e-01 6.796787e-01 9.999537e+01)
2.55016e-05   	5.787000e+02	(-2.417556e-01 6.759724e-01 9.999538e+01)
2.56158e-05   	5.787000e+02	(-2.445811e-01 6.722873e-01 9.999538e+01)
2.573e-05     	5.787000e+02	(-2.473939e-01 6.686221e-01 9.999538e+01)
2.58443e-05   	5.787000e+02	(-2.501938e-01 6.649773e-01 9.999538e+01)
2.59586e-05   	5.787000e+02	(-2.529783e-01 6.613559e-01 9.999539e+01)
2.60729e-05   	5.787000e+02	(-2.557479e-01 6.577575e-01 9.999539e+01)
2.61872e-05   	5.787000e+02	(-2.585023e-01 6.541824e-01 9.999539e+01)
2.63015e-05   	5.787000e+02	(-2.612412e-01 6.506310e-01 9.999540e+01)
2.64158e-05   	5.787000e+02	(-2.639649e-01 6.471029e-01 9.999540e+01)
2.65301e-05   	5.787000e+02	(-2.666726e-01 6.435992e-01 9.999540e+01)
2.66444e-05   	5.787000e+02	(-2.693644e-01 6.401194e-01 9.999540e+01)
2.67587e-05   	5.787000e+02	(-2.720389e-01 6.366655e-01 9.999540e+01)
2.6873e-05    	5.787000e+02	(-2.746957e-01 6.332379e-01 9.999541e+01)
2.69873e-05   	5.787000e+02	(-2.773346e-01 6.298368e-01 9.999541e+01)
2.71015e-05   	5.787000e+02	(-2.799551e-01 6.264624e-01 9.999541e+01)
2.72157e-05   	5.787000e+02	(-2.825577e-01 6.231142e-01 9.999541e+01)
2.733e-05     	5.787000e+02	(-2.851421e-01 6.197925e-01 9.999541e+01)
2.74442e-05   	5.787000e+02	(-2.877086e-01 6.164965e-01 9.999541e+01)
2.75585e-05   	5.787000e+02	(-2.902568e-01 6.132266e-01 9.999542e+01)
2.76728e-05   	5.787000e+02	(-2.927866e-01 6.099829e-01 9.999542e+01)
2.77871e-05   	5.787000e+02	(-2.952969e-01 6.067665e-01 9.999542e+01)
2.79014e-05   	5.787000e+02	(-2.977863e-01 6.035791e-01 9.999542e+01)
2.80156e-05   	5.787000e+02	(-3.002553e-01 6.004200e-01 9.999542e+01)
2.81298e-05   	5.787000e+02	(-3.027035e-01 5.972893e-01 9.999542e+01)
2.8244e-05    	5.787000e+02	(-3.051313e-01 5.941866e-01 9.999543e+01)
2.83582e-05   	5.787000e+02	(-3.075386e-01 5.911118e-01 9.999543e+01)
2.84724e-05   	5.787000e+02	(-3.099251e-01 5.880652e-01 9.999543e+01)
2.85866e-05   	5.787000e+02	(-3.122912e-01 5.850462e-01 9.999543e+01)
2.87009e-05   	5.787000e+02	(-3.146372e-01 5.820542e-01 9.999543e+01)
2.88152e-05   	5.787000e+02	(-3.169620e-01 5.790907e-01 9.999543e+01)
2.89294e-05   	5.787000e+02	(-3.192646e-01 5.761567e-01 9.999543e+01)
2.90436e-05   	5.787000e+02	(-3.215445e-01 5.732528e-01 9.999544e+01)
2.91578e-05   	5.787000e+02	(-3.238021e-01 5.703785e-01 9.999544e+01)
2.9272e-05    	5.787000e+02	(-3.260378e-01 5.675331e-01 9.999544e+01)
2.93861e-05   	5.787000e+02	(-3.282515e-01 5.647168e-01 9.999544e+01)
2.95003e-05   	5.787000e+02	(-3.304431e-01 5.619295e-01 9.999544e+01)
2.96145e-05   	5.787000e+02	(-3.326129e-01 5.591709e-01 9.999545e+01)
2.97287e-05   	5.787000e+02	(-3.347609e-01 5.564408e-01 9.999545e+01)
2.9843e-05    	5.787000e+02	(-3.368875e-01 5.537388e-01 9.999545e+01)
2.99573e-05   	5.787000e+02	(-3.389909e-01 5.510668e-01 9.999545e+01)
3.00715e-05   	5.787000e+02	(-3.410711e-01 5.484249e-01 9.999545e+01)
3.01857e-05   	5.787000e+02	(-3.431279e-01 5.458130e-01 9.999546e+01)
3.02999e-05   	5.787000e+02	(-3.451614e-01 5.432311e-01 9.999546e+01)
3.0414e-05    	5.787000e+02	(-3.471719e-01 5.406786e-01 9.999546e+01)
3.05282e-05   	5.787000e+02	(-3.491592e-01 5.381554e-01 9.999546e+01)
3.06424e-05   	5.787000e+02	(-3.511238e-01 5.356608e-01 9.999546e+01)
3.07566e-05   	5.787000e+02	(-3.530655e-01 5.331947e-01 9.999547e+01)
3.08709e-05   	5.787000e+02	(-3.549841e-01 5.307571e-01 9.999547e+01)
3.09852e-05   	5.787000e+02	(-3.568794e-01 5.283478e-01 9.999547e+01)
3.10994e-05   	5.787000e+02	(-3.587505e-01 5.259679e-01 9.999547e+01)
